id,Category,fit_shape,length,sleeve_length,sleeve_styling
26794,Kurtis,straight,knee length,three-quarter sleeves,regular
26125,Kurtis,straight,knee length,three-quarter sleeves,regular
26783,Kurtis,straight,knee length,three-quarter sleeves,regular
27163,Kurtis,straight,knee length,three-quarter sleeves,regular
27435,Kurtis,straight,knee length,three-quarter sleeves,regular
26926,Kurtis,straight,knee length,three-quarter sleeves,regular
26272,Kurtis,straight,knee length,three-quarter sleeves,regular
27253,Kurtis,straight,knee length,three-quarter sleeves,regular
27098,Kurtis,straight,knee length,three-quarter sleeves,regular
26370,Kurtis,straight,knee length,three-quarter sleeves,regular
26867,Kurtis,straight,knee length,three-quarter sleeves,regular
26666,Kurtis,straight,knee length,three-quarter sleeves,regular
26405,Kurtis,straight,knee length,three-quarter sleeves,regular
27418,Kurtis,straight,knee length,three-quarter sleeves,regular
27169,Kurtis,straight,knee length,three-quarter sleeves,regular
26847,Kurtis,straight,knee length,three-quarter sleeves,regular
26869,Kurtis,straight,knee length,three-quarter sleeves,regular
26782,Kurtis,straight,knee length,three-quarter sleeves,regular
27747,Kurtis,straight,knee length,three-quarter sleeves,regular
27067,Kurtis,straight,knee length,three-quarter sleeves,regular
27224,Kurtis,straight,knee length,three-quarter sleeves,regular
25909,Kurtis,straight,knee length,three-quarter sleeves,regular
26165,Kurtis,straight,knee length,three-quarter sleeves,regular
26857,Kurtis,straight,knee length,three-quarter sleeves,regular
27418,Kurtis,straight,knee length,three-quarter sleeves,regular
27414,Kurtis,straight,knee length,three-quarter sleeves,regular
26726,Kurtis,straight,knee length,three-quarter sleeves,regular
26984,Kurtis,straight,knee length,three-quarter sleeves,regular
26231,Kurtis,straight,knee length,three-quarter sleeves,regular
26914,Kurtis,straight,knee length,three-quarter sleeves,regular
26370,Kurtis,straight,knee length,three-quarter sleeves,regular
27165,Kurtis,straight,knee length,three-quarter sleeves,regular
27645,Kurtis,straight,knee length,three-quarter sleeves,regular
26984,Kurtis,straight,knee length,three-quarter sleeves,regular
27163,Kurtis,straight,knee length,three-quarter sleeves,regular
27646,Kurtis,straight,knee length,three-quarter sleeves,regular
26798,Kurtis,straight,knee length,three-quarter sleeves,regular
26225,Kurtis,straight,knee length,three-quarter sleeves,regular
27747,Kurtis,straight,knee length,three-quarter sleeves,regular
26663,Kurtis,straight,knee length,three-quarter sleeves,regular
26926,Kurtis,straight,knee length,three-quarter sleeves,regular
27253,Kurtis,straight,knee length,three-quarter sleeves,regular
27515,Kurtis,straight,knee length,three-quarter sleeves,regular
26412,Kurtis,straight,knee length,three-quarter sleeves,regular
27263,Kurtis,a-line,knee length,three-quarter sleeves,regular
26795,Kurtis,a-line,knee length,three-quarter sleeves,regular
27348,Kurtis,a-line,knee length,three-quarter sleeves,regular
26723,Kurtis,a-line,knee length,three-quarter sleeves,regular
27294,Kurtis,a-line,knee length,three-quarter sleeves,regular
27199,Kurtis,a-line,knee length,three-quarter sleeves,regular
26134,Kurtis,a-line,knee length,three-quarter sleeves,regular
26616,Kurtis,a-line,knee length,three-quarter sleeves,regular
25891,Kurtis,a-line,knee length,three-quarter sleeves,regular
27437,Kurtis,a-line,knee length,three-quarter sleeves,regular
27348,Kurtis,a-line,knee length,three-quarter sleeves,regular
26658,Kurtis,a-line,knee length,three-quarter sleeves,regular
27075,Kurtis,a-line,knee length,three-quarter sleeves,regular
26130,Kurtis,a-line,knee length,three-quarter sleeves,regular
26315,Kurtis,a-line,knee length,three-quarter sleeves,regular
27605,Kurtis,a-line,knee length,three-quarter sleeves,regular
26097,Kurtis,a-line,knee length,three-quarter sleeves,regular
27267,Kurtis,a-line,knee length,three-quarter sleeves,regular
26518,Kurtis,a-line,knee length,three-quarter sleeves,regular
26912,Kurtis,a-line,knee length,three-quarter sleeves,regular
26576,Kurtis,a-line,knee length,three-quarter sleeves,regular
27605,Kurtis,a-line,knee length,three-quarter sleeves,regular
27263,Kurtis,a-line,knee length,three-quarter sleeves,regular
26576,Kurtis,a-line,knee length,three-quarter sleeves,regular
27426,Kurtis,a-line,knee length,three-quarter sleeves,regular
27263,Kurtis,a-line,knee length,three-quarter sleeves,regular
25789,Kurtis,a-line,knee length,three-quarter sleeves,regular
27064,Kurtis,a-line,knee length,three-quarter sleeves,regular
26080,Kurtis,a-line,knee length,three-quarter sleeves,regular
26097,Kurtis,a-line,knee length,three-quarter sleeves,regular
25834,Kurtis,a-line,knee length,three-quarter sleeves,regular
26669,Kurtis,a-line,knee length,three-quarter sleeves,regular
26723,Kurtis,a-line,knee length,three-quarter sleeves,regular
27267,Kurtis,a-line,knee length,three-quarter sleeves,regular
27605,Kurtis,a-line,knee length,three-quarter sleeves,regular
27267,Kurtis,a-line,knee length,three-quarter sleeves,regular
28392,Kurtis,a-line,knee length,three-quarter sleeves,regular
26720,Kurtis,a-line,knee length,three-quarter sleeves,regular
25851,Kurtis,a-line,knee length,three-quarter sleeves,regular
26097,Kurtis,a-line,knee length,three-quarter sleeves,regular
27348,Kurtis,a-line,knee length,three-quarter sleeves,regular
27437,Kurtis,a-line,knee length,three-quarter sleeves,regular
27426,Kurtis,a-line,knee length,three-quarter sleeves,regular
27075,Kurtis,a-line,knee length,three-quarter sleeves,regular
27605,Kurtis,a-line,knee length,three-quarter sleeves,regular
26131,Kurtis,a-line,knee length,three-quarter sleeves,regular
27535,Kurtis,a-line,knee length,three-quarter sleeves,regular
27118,Kurtis,a-line,knee length,three-quarter sleeves,regular
27136,Kurtis,a-line,knee length,three-quarter sleeves,regular
26720,Kurtis,a-line,knee length,three-quarter sleeves,regular
27330,Kurtis,a-line,knee length,three-quarter sleeves,regular
27683,Kurtis,a-line,knee length,three-quarter sleeves,regular
27064,Kurtis,a-line,knee length,three-quarter sleeves,regular
27617,Kurtis,a-line,knee length,three-quarter sleeves,regular
26121,Kurtis,a-line,knee length,three-quarter sleeves,regular
27437,Kurtis,a-line,knee length,three-quarter sleeves,regular
25820,Kurtis,a-line,knee length,three-quarter sleeves,regular
27189,Kurtis,a-line,knee length,three-quarter sleeves,regular
26986,Kurtis,a-line,knee length,three-quarter sleeves,regular
26669,Kurtis,a-line,knee length,three-quarter sleeves,regular
27294,Kurtis,a-line,knee length,three-quarter sleeves,regular
27189,Kurtis,a-line,knee length,three-quarter sleeves,regular
27057,Kurtis,a-line,knee length,three-quarter sleeves,regular
28392,Kurtis,a-line,knee length,three-quarter sleeves,regular
26510,Kurtis,a-line,knee length,three-quarter sleeves,regular
27189,Kurtis,a-line,knee length,three-quarter sleeves,regular
26069,Kurtis,a-line,knee length,three-quarter sleeves,regular
26616,Kurtis,a-line,knee length,three-quarter sleeves,regular
27348,Kurtis,a-line,knee length,three-quarter sleeves,regular
25847,Kurtis,a-line,knee length,three-quarter sleeves,regular
26669,Kurtis,a-line,knee length,three-quarter sleeves,regular
28222,Kurtis,a-line,knee length,three-quarter sleeves,regular
25834,Kurtis,a-line,knee length,three-quarter sleeves,regular
26962,Kurtis,a-line,knee length,three-quarter sleeves,regular
26069,Kurtis,a-line,knee length,three-quarter sleeves,regular
26315,Kurtis,a-line,knee length,three-quarter sleeves,regular
27371,Kurtis,a-line,knee length,three-quarter sleeves,regular
27199,Kurtis,a-line,knee length,three-quarter sleeves,regular
26844,Kurtis,a-line,knee length,three-quarter sleeves,regular
27267,Kurtis,a-line,knee length,three-quarter sleeves,regular
26627,Kurtis,a-line,knee length,three-quarter sleeves,regular
28392,Kurtis,a-line,knee length,three-quarter sleeves,regular
28392,Kurtis,a-line,knee length,three-quarter sleeves,regular
26066,Kurtis,a-line,knee length,three-quarter sleeves,regular
27484,Kurtis,a-line,knee length,three-quarter sleeves,regular
26080,Kurtis,a-line,knee length,three-quarter sleeves,regular
25851,Kurtis,a-line,knee length,three-quarter sleeves,regular
26643,Kurtis,a-line,knee length,three-quarter sleeves,regular
27357,Kurtis,a-line,knee length,three-quarter sleeves,regular
26096,Kurtis,a-line,knee length,three-quarter sleeves,regular
26322,Kurtis,a-line,knee length,three-quarter sleeves,regular
26988,Kurtis,a-line,knee length,three-quarter sleeves,regular
26760,Kurtis,a-line,knee length,three-quarter sleeves,regular
28019,Kurtis,a-line,knee length,three-quarter sleeves,regular
26512,Kurtis,a-line,knee length,three-quarter sleeves,regular
26722,Kurtis,a-line,knee length,three-quarter sleeves,regular
27270,Kurtis,a-line,knee length,three-quarter sleeves,regular
26061,Kurtis,a-line,knee length,three-quarter sleeves,regular
27270,Kurtis,a-line,knee length,three-quarter sleeves,regular
26988,Kurtis,a-line,knee length,three-quarter sleeves,regular
27270,Kurtis,a-line,knee length,three-quarter sleeves,regular
26217,Kurtis,a-line,knee length,three-quarter sleeves,regular
26316,Kurtis,a-line,knee length,three-quarter sleeves,regular
26722,Kurtis,a-line,knee length,three-quarter sleeves,regular
25821,Kurtis,a-line,knee length,three-quarter sleeves,regular
26053,Kurtis,a-line,knee length,three-quarter sleeves,regular
26621,Kurtis,a-line,knee length,three-quarter sleeves,regular
26136,Kurtis,a-line,knee length,three-quarter sleeves,regular
27641,Kurtis,a-line,knee length,three-quarter sleeves,regular
27390,Kurtis,a-line,knee length,three-quarter sleeves,regular
25821,Kurtis,a-line,knee length,three-quarter sleeves,regular
28427,Kurtis,a-line,knee length,three-quarter sleeves,regular
26991,Kurtis,a-line,knee length,three-quarter sleeves,regular
26939,Kurtis,a-line,knee length,three-quarter sleeves,regular
27480,Kurtis,a-line,knee length,three-quarter sleeves,regular
26098,Kurtis,a-line,knee length,three-quarter sleeves,regular
27490,Kurtis,a-line,knee length,three-quarter sleeves,regular
26528,Kurtis,a-line,knee length,three-quarter sleeves,regular
27357,Kurtis,a-line,knee length,three-quarter sleeves,regular
26082,Kurtis,a-line,knee length,three-quarter sleeves,regular
28019,Kurtis,a-line,knee length,three-quarter sleeves,regular
26643,Kurtis,a-line,knee length,three-quarter sleeves,regular
26530,Kurtis,a-line,knee length,three-quarter sleeves,regular
26991,Kurtis,a-line,knee length,three-quarter sleeves,regular
27370,Kurtis,a-line,knee length,three-quarter sleeves,regular
25821,Kurtis,a-line,knee length,three-quarter sleeves,regular
28427,Kurtis,a-line,knee length,three-quarter sleeves,regular
27469,Kurtis,a-line,knee length,three-quarter sleeves,regular
27357,Kurtis,a-line,knee length,three-quarter sleeves,regular
25852,Kurtis,a-line,knee length,three-quarter sleeves,regular
26316,Kurtis,a-line,knee length,three-quarter sleeves,regular
26136,Kurtis,a-line,knee length,three-quarter sleeves,regular
28401,Kurtis,a-line,knee length,three-quarter sleeves,regular
25836,Kurtis,a-line,knee length,three-quarter sleeves,regular
26136,Kurtis,a-line,knee length,three-quarter sleeves,regular
26081,Kurtis,a-line,knee length,three-quarter sleeves,regular
26760,Kurtis,a-line,knee length,three-quarter sleeves,regular
26081,Kurtis,a-line,knee length,three-quarter sleeves,regular
25821,Kurtis,a-line,knee length,three-quarter sleeves,regular
25821,Kurtis,a-line,knee length,three-quarter sleeves,regular
26061,Kurtis,a-line,knee length,three-quarter sleeves,regular
26722,Kurtis,a-line,knee length,three-quarter sleeves,regular
26322,Kurtis,a-line,knee length,three-quarter sleeves,regular
27317,Kurtis,a-line,knee length,three-quarter sleeves,regular
27641,Kurtis,a-line,knee length,three-quarter sleeves,regular
27270,Kurtis,a-line,knee length,three-quarter sleeves,regular
27317,Kurtis,a-line,knee length,three-quarter sleeves,regular
27572,Kurtis,a-line,knee length,three-quarter sleeves,regular
26512,Kurtis,a-line,knee length,three-quarter sleeves,regular
26629,Kurtis,a-line,knee length,three-quarter sleeves,regular
27572,Kurtis,a-line,knee length,three-quarter sleeves,regular
27270,Kurtis,a-line,knee length,three-quarter sleeves,regular
27270,Kurtis,a-line,knee length,three-quarter sleeves,regular
26136,Kurtis,a-line,knee length,three-quarter sleeves,regular
26082,Kurtis,a-line,knee length,three-quarter sleeves,regular
27280,Kurtis,a-line,knee length,three-quarter sleeves,regular
26719,Kurtis,a-line,knee length,three-quarter sleeves,regular
28019,Kurtis,a-line,knee length,three-quarter sleeves,regular
26082,Kurtis,a-line,knee length,three-quarter sleeves,regular
26094,Kurtis,a-line,knee length,three-quarter sleeves,regular
26991,Kurtis,a-line,knee length,three-quarter sleeves,regular
26988,Kurtis,a-line,knee length,three-quarter sleeves,regular
25786,Kurtis,a-line,knee length,three-quarter sleeves,regular
28364,Kurtis,a-line,knee length,three-quarter sleeves,regular
26991,Kurtis,a-line,knee length,three-quarter sleeves,regular
27328,Kurtis,a-line,knee length,three-quarter sleeves,regular
26625,Kurtis,a-line,knee length,three-quarter sleeves,regular
27074,Kurtis,a-line,knee length,three-quarter sleeves,regular
26640,Kurtis,a-line,knee length,three-quarter sleeves,regular
26058,Kurtis,a-line,knee length,three-quarter sleeves,regular
26519,Kurtis,a-line,knee length,three-quarter sleeves,regular
27074,Kurtis,a-line,knee length,three-quarter sleeves,regular
27622,Kurtis,a-line,knee length,three-quarter sleeves,regular
27206,Kurtis,a-line,knee length,three-quarter sleeves,regular
27568,Kurtis,a-line,knee length,three-quarter sleeves,regular
26193,Kurtis,a-line,knee length,three-quarter sleeves,regular
26215,Kurtis,a-line,knee length,three-quarter sleeves,regular
27074,Kurtis,a-line,knee length,three-quarter sleeves,regular
25848,Kurtis,a-line,knee length,three-quarter sleeves,regular
27643,Kurtis,a-line,knee length,three-quarter sleeves,regular
26054,Kurtis,a-line,knee length,three-quarter sleeves,regular
25850,Kurtis,a-line,knee length,three-quarter sleeves,regular
26989,Kurtis,a-line,knee length,three-quarter sleeves,regular
27643,Kurtis,a-line,knee length,three-quarter sleeves,regular
