id,Category,color,pattern,print_or_pattern_type
11378,Sarees,default,solid,solid
10127,Sarees,default,solid,solid
23193,Sarees,default,solid,solid
13207,Sarees,default,solid,solid
11752,Sarees,default,solid,solid
20536,Sarees,default,solid,solid
13540,Sarees,default,solid,solid
21167,Sarees,default,solid,solid
17245,Sarees,default,zari woven,ethnic motif
11780,Sarees,default,zari woven,ethnic motif
22593,Sarees,default,zari woven,ethnic motif
9177,Sarees,default,zari woven,ethnic motif
15642,Sarees,default,zari woven,ethnic motif
22298,Sarees,default,zari woven,ethnic motif
18373,Sarees,default,zari woven,ethnic motif
23951,Sarees,default,zari woven,ethnic motif
8276,Sarees,default,zari woven,ethnic motif
10113,Sarees,cream,zari woven,peacock
17512,Sarees,cream,zari woven,peacock
10432,Sarees,cream,zari woven,peacock
15502,Sarees,cream,zari woven,peacock
23814,Sarees,cream,zari woven,peacock
16228,Sarees,cream,zari woven,peacock
19722,Sarees,cream,zari woven,peacock
10716,Sarees,cream,zari woven,peacock
16138,Sarees,white,zari woven,peacock
14131,Sarees,white,zari woven,peacock
14235,Sarees,white,zari woven,peacock
18448,Sarees,white,zari woven,peacock
23401,Sarees,white,zari woven,peacock
9545,Sarees,white,zari woven,peacock
7725,Sarees,white,zari woven,peacock
20152,Sarees,white,zari woven,peacock
7707,Sarees,cream,zari woven,peacock
20701,Sarees,cream,zari woven,peacock
18555,Sarees,cream,zari woven,peacock
15927,Sarees,cream,zari woven,peacock
24035,Sarees,cream,zari woven,peacock
25048,Sarees,cream,zari woven,peacock
8868,Sarees,cream,zari woven,peacock
25673,Sarees,cream,zari woven,peacock
13950,Sarees,default,solid,solid
9999,Sarees,default,solid,solid
20380,Sarees,default,solid,solid
19784,Sarees,default,solid,solid
16314,Sarees,default,solid,solid
10855,Sarees,default,solid,solid
10682,Sarees,default,solid,solid
19740,Sarees,default,solid,solid
18533,Sarees,cream,zari woven,floral
19400,Sarees,cream,zari woven,floral
14938,Sarees,cream,zari woven,floral
21032,Sarees,cream,zari woven,floral
14660,Sarees,cream,zari woven,floral
19414,Sarees,cream,zari woven,floral
23701,Sarees,cream,zari woven,floral
15073,Sarees,white,zari woven,floral
18284,Sarees,white,zari woven,floral
13547,Sarees,white,zari woven,floral
24260,Sarees,white,zari woven,floral
9750,Sarees,white,zari woven,floral
17410,Sarees,white,zari woven,floral
10579,Sarees,white,zari woven,floral
19513,Sarees,default,solid,solid
8967,Sarees,default,solid,solid
11585,Sarees,default,solid,solid
9440,Sarees,default,solid,solid
24058,Sarees,default,solid,solid
14982,Sarees,default,solid,solid
22772,Sarees,default,solid,solid
13848,Sarees,multicolor,woven design,checked
15085,Sarees,multicolor,woven design,checked
23417,Sarees,multicolor,woven design,checked
8995,Sarees,multicolor,woven design,checked
22550,Sarees,multicolor,woven design,checked
15923,Sarees,multicolor,woven design,checked
8556,Sarees,default,printed,checked
22898,Sarees,default,printed,checked
24589,Sarees,default,printed,checked
9257,Sarees,default,printed,checked
22273,Sarees,default,printed,checked
17238,Sarees,default,printed,checked
8495,Sarees,default,solid,solid
15499,Sarees,default,solid,solid
8414,Sarees,default,solid,solid
25174,Sarees,default,solid,solid
13232,Sarees,default,solid,solid
11440,Sarees,default,solid,solid
12160,Sarees,default,zari woven,ethnic motif
13475,Sarees,default,zari woven,ethnic motif
10586,Sarees,default,zari woven,ethnic motif
16700,Sarees,default,zari woven,ethnic motif
18087,Sarees,default,zari woven,ethnic motif
10328,Sarees,default,zari woven,ethnic motif
17441,Sarees,white,zari woven,default
25321,Sarees,white,zari woven,default
20267,Sarees,white,zari woven,default
15361,Sarees,white,zari woven,default
19298,Sarees,white,zari woven,default
17300,Sarees,white,zari woven,default
25416,Sarees,white,zari woven,elephant
11789,Sarees,white,zari woven,elephant
25252,Sarees,white,zari woven,elephant
11729,Sarees,white,zari woven,elephant
22481,Sarees,white,zari woven,elephant
11271,Sarees,white,zari woven,elephant
7849,Sarees,cream,zari woven,peacock
22153,Sarees,cream,zari woven,peacock
17394,Sarees,cream,zari woven,peacock
12482,Sarees,cream,zari woven,peacock
11912,Sarees,cream,zari woven,peacock
15429,Sarees,cream,zari woven,peacock
17944,Sarees,cream,zari woven,peacock
19977,Sarees,cream,zari woven,peacock
15313,Sarees,cream,zari woven,peacock
20167,Sarees,cream,zari woven,peacock
11228,Sarees,navy blue,solid,solid
22725,Sarees,navy blue,solid,solid
16042,Sarees,navy blue,solid,solid
22736,Sarees,navy blue,solid,solid
10471,Sarees,navy blue,solid,solid
15039,Sarees,default,solid,solid
20656,Sarees,default,solid,solid
24331,Sarees,default,solid,solid
10616,Sarees,default,solid,solid
9011,Sarees,default,solid,solid
15790,Sarees,multicolor,woven design,checked
10342,Sarees,multicolor,woven design,checked
23368,Sarees,multicolor,woven design,checked
10945,Sarees,multicolor,woven design,checked
16698,Sarees,multicolor,woven design,checked
7619,Sarees,multicolor,printed,default
21177,Sarees,multicolor,printed,default
15355,Sarees,multicolor,printed,default
12208,Sarees,multicolor,printed,default
19503,Sarees,multicolor,printed,default
23950,Sarees,navy blue,solid,solid
13022,Sarees,navy blue,solid,solid
21179,Sarees,navy blue,solid,solid
19381,Sarees,navy blue,solid,solid
16843,Sarees,navy blue,solid,solid
11395,Sarees,multicolor,printed,checked
18635,Sarees,multicolor,printed,checked
7919,Sarees,multicolor,printed,checked
16775,Sarees,multicolor,printed,checked
21839,Sarees,multicolor,printed,checked
19005,Sarees,multicolor,printed,checked
17869,Sarees,multicolor,printed,checked
13676,Sarees,multicolor,printed,checked
18045,Sarees,yellow,solid,solid
7486,Sarees,yellow,solid,solid
18311,Sarees,yellow,solid,solid
23732,Sarees,yellow,solid,solid
21844,Sarees,cream,zari woven,elephant
14158,Sarees,cream,zari woven,elephant
14752,Sarees,cream,zari woven,elephant
19418,Sarees,cream,zari woven,elephant
12951,Sarees,multicolor,woven design,checked
16197,Sarees,multicolor,woven design,checked
12865,Sarees,multicolor,woven design,checked
19436,Sarees,multicolor,woven design,checked
23379,Sarees,default,solid,solid
23738,Sarees,default,solid,solid
13941,Sarees,default,solid,solid
8803,Sarees,default,solid,solid
14687,Sarees,multicolor,woven design,checked
12274,Sarees,multicolor,woven design,checked
11748,Sarees,multicolor,woven design,checked
24036,Sarees,multicolor,woven design,checked
22186,Sarees,default,zari woven,default
11485,Sarees,default,zari woven,default
13231,Sarees,default,zari woven,default
18995,Sarees,default,zari woven,default
10593,Sarees,multicolor,printed,checked
20707,Sarees,multicolor,printed,checked
21828,Sarees,multicolor,printed,checked
10039,Sarees,multicolor,printed,checked
25459,Sarees,white,zari woven,default
10549,Sarees,white,zari woven,default
12684,Sarees,white,zari woven,default
10713,Sarees,white,zari woven,default
16901,Sarees,white,zari woven,default
9325,Sarees,white,zari woven,default
23946,Sarees,white,zari woven,default
9325,Sarees,white,zari woven,default
12867,Sarees,default,zari woven,floral
13481,Sarees,default,zari woven,floral
19907,Sarees,default,zari woven,floral
12328,Sarees,default,zari woven,floral
16781,Sarees,default,zari woven,ethnic motif
12069,Sarees,default,zari woven,ethnic motif
12069,Sarees,default,zari woven,ethnic motif
9834,Sarees,default,zari woven,ethnic motif
22537,Sarees,cream,zari woven,floral
11754,Sarees,cream,zari woven,floral
22537,Sarees,cream,zari woven,floral
11546,Sarees,cream,zari woven,floral
10789,Sarees,default,zari woven,ethnic motif
10188,Sarees,default,zari woven,ethnic motif
10188,Sarees,default,zari woven,ethnic motif
19270,Sarees,default,zari woven,ethnic motif
14383,Sarees,default,zari woven,default
9262,Sarees,default,zari woven,default
9150,Sarees,default,zari woven,default
22692,Sarees,default,zari woven,default
13805,Sarees,default,woven design,checked
21379,Sarees,default,woven design,checked
13805,Sarees,default,woven design,checked
18242,Sarees,default,woven design,checked
14572,Sarees,cream,zari woven,floral
15644,Sarees,cream,zari woven,floral
14572,Sarees,cream,zari woven,floral
15644,Sarees,cream,zari woven,floral
12409,Sarees,navy blue,solid,solid
17529,Sarees,navy blue,solid,solid
20864,Sarees,navy blue,solid,solid
20864,Sarees,navy blue,solid,solid
17306,Sarees,white,zari woven,ethnic motif
15334,Sarees,white,zari woven,ethnic motif
20986,Sarees,white,zari woven,ethnic motif
20986,Sarees,white,zari woven,ethnic motif
8588,Sarees,white,woven design,floral
13027,Sarees,white,woven design,floral
13478,Sarees,white,woven design,floral
8588,Sarees,white,woven design,floral
20917,Sarees,white,woven design,floral
20917,Sarees,white,woven design,floral
18859,Sarees,white,woven design,floral
20917,Sarees,white,woven design,floral
8167,Sarees,default,solid,solid
8167,Sarees,default,solid,solid
8418,Sarees,default,solid,solid
21556,Sarees,default,solid,solid
16896,Sarees,pink,woven design,checked
16896,Sarees,pink,woven design,checked
14451,Sarees,pink,woven design,checked
18244,Sarees,cream,zari woven,default
18244,Sarees,cream,zari woven,default
8517,Sarees,cream,zari woven,default
18587,Sarees,default,zari woven,floral
19138,Sarees,default,zari woven,floral
10394,Sarees,default,zari woven,floral
14509,Sarees,default,default,ethnic motif
14509,Sarees,default,default,ethnic motif
11000,Sarees,default,default,ethnic motif
8090,Sarees,yellow,zari woven,ethnic motif
24086,Sarees,yellow,zari woven,ethnic motif
24086,Sarees,yellow,zari woven,ethnic motif
11168,Sarees,white,zari woven,default
17424,Sarees,white,zari woven,default
11168,Sarees,white,zari woven,default
15723,Sarees,default,zari woven,ethnic motif
14941,Sarees,default,zari woven,ethnic motif
14941,Sarees,default,zari woven,ethnic motif
15501,Sarees,navy blue,solid,solid
7969,Sarees,navy blue,solid,solid
15501,Sarees,navy blue,solid,solid
15541,Sarees,cream,zari woven,ethnic motif
15541,Sarees,cream,zari woven,ethnic motif
12059,Sarees,cream,zari woven,ethnic motif
7449,Sarees,white,zari woven,default
22383,Sarees,white,zari woven,default
22383,Sarees,white,zari woven,default
20677,Sarees,default,printed,checked
20677,Sarees,default,printed,checked
20677,Sarees,default,printed,checked
15666,Sarees,default,printed,floral
15072,Sarees,default,printed,floral
15072,Sarees,default,printed,floral
16705,Sarees,white,zari woven,default
15132,Sarees,white,zari woven,default
16705,Sarees,white,zari woven,default
17122,Sarees,default,zari woven,peacock
15425,Sarees,default,zari woven,peacock
24588,Sarees,default,zari woven,peacock
9114,Sarees,cream,zari woven,ethnic motif
9114,Sarees,cream,zari woven,ethnic motif
8499,Sarees,cream,zari woven,ethnic motif
14925,Sarees,white,zari woven,default
11945,Sarees,white,zari woven,default
11945,Sarees,white,zari woven,default
14167,Sarees,default,default,default
14167,Sarees,default,default,default
14167,Sarees,default,default,default
8629,Sarees,cream,zari woven,elephant
8629,Sarees,cream,zari woven,elephant
20512,Sarees,cream,zari woven,elephant
24619,Sarees,yellow,solid,solid
24619,Sarees,yellow,solid,solid
24619,Sarees,yellow,solid,solid
9837,Sarees,multicolor,printed,checked
9837,Sarees,multicolor,printed,checked
9837,Sarees,multicolor,printed,checked
24326,Sarees,green,zari woven,solid
18131,Sarees,green,zari woven,solid
18686,Sarees,multicolor,woven design,default
13863,Sarees,multicolor,woven design,default
20574,Sarees,multicolor,zari woven,default
25763,Sarees,multicolor,zari woven,default
14337,Sarees,pink,printed,checked
14337,Sarees,pink,printed,checked
13362,Sarees,green,solid,solid
13362,Sarees,green,solid,solid
7527,Sarees,default,solid,solid
7527,Sarees,default,solid,solid
20623,Sarees,default,solid,solid
20623,Sarees,default,solid,solid
20869,Sarees,cream,zari woven,default
20869,Sarees,cream,zari woven,default
15105,Sarees,navy blue,solid,solid
19350,Sarees,navy blue,solid,solid
25453,Sarees,yellow,solid,solid
15092,Sarees,yellow,solid,solid
16284,Sarees,cream,zari woven,default
13545,Sarees,cream,zari woven,default
8850,Sarees,navy blue,solid,solid
8850,Sarees,navy blue,solid,solid
14622,Sarees,multicolor,zari woven,default
16970,Sarees,multicolor,zari woven,default
20796,Sarees,cream,woven design,floral
19290,Sarees,cream,woven design,floral
24220,Sarees,default,zari woven,default
20939,Sarees,default,zari woven,default
11893,Sarees,default,woven design,checked
11893,Sarees,default,woven design,checked
15995,Sarees,green,zari woven,default
15995,Sarees,green,zari woven,default
19251,Sarees,multicolor,default,default
19251,Sarees,multicolor,default,default
13620,Sarees,cream,zari woven,default
13620,Sarees,cream,zari woven,default
8986,Sarees,pink,woven design,checked
16262,Sarees,pink,woven design,checked
7966,Sarees,multicolor,woven design,default
7966,Sarees,multicolor,woven design,default
21160,Sarees,default,zari woven,ethnic motif
22809,Sarees,default,zari woven,ethnic motif
11563,Sarees,green,woven design,checked
16762,Sarees,green,woven design,checked
9789,Sarees,white,zari woven,default
9789,Sarees,white,zari woven,default
23773,Sarees,green,zari woven,floral
23773,Sarees,green,zari woven,floral
18385,Sarees,default,zari woven,ethnic motif
18385,Sarees,default,zari woven,ethnic motif
19013,Sarees,green,zari woven,default
25577,Sarees,green,zari woven,default
15017,Sarees,default,default,botanical
22913,Sarees,default,default,botanical
21543,Sarees,cream,woven design,floral
21543,Sarees,cream,woven design,floral
19341,Sarees,white,zari woven,ethnic motif
19341,Sarees,white,zari woven,ethnic motif
23358,Sarees,multicolor,solid,solid
23358,Sarees,multicolor,solid,solid
24877,Sarees,multicolor,default,default
19673,Sarees,multicolor,default,default
16897,Sarees,white,zari woven,ethnic motif
20253,Sarees,white,zari woven,ethnic motif
9295,Sarees,cream,zari woven,default
9295,Sarees,cream,zari woven,default
16840,Sarees,cream,zari woven,peacock
16840,Sarees,cream,zari woven,peacock
9333,Sarees,default,zari woven,default
9333,Sarees,default,zari woven,default
22056,Sarees,default,woven design,checked
22056,Sarees,default,woven design,checked
16578,Sarees,cream,zari woven,elephant
16578,Sarees,cream,zari woven,elephant
21652,Sarees,navy blue,solid,solid
21652,Sarees,navy blue,solid,solid
13716,Sarees,white,zari woven,default
9444,Sarees,white,zari woven,default
18944,Sarees,white,zari woven,ethnic motif
9499,Sarees,white,zari woven,ethnic motif
25108,Sarees,white,zari woven,peacock
25587,Sarees,white,zari woven,peacock
17079,Sarees,white,zari woven,floral
17079,Sarees,white,zari woven,floral
13141,Sarees,yellow,zari woven,default
13141,Sarees,yellow,zari woven,default
17274,Sarees,multicolor,printed,checked
22487,Sarees,multicolor,printed,checked
22989,Sarees,multicolor,printed,ethnic motif
17665,Sarees,multicolor,printed,ethnic motif
23147,Sarees,default,solid,solid
17600,Sarees,default,solid,solid
23162,Sarees,default,zari woven,ethnic motif
23162,Sarees,default,zari woven,ethnic motif
23822,Sarees,navy blue,solid,solid
20426,Sarees,navy blue,solid,solid
17965,Sarees,cream,woven design,floral
17965,Sarees,cream,woven design,floral
23000,Sarees,white,zari woven,ethnic motif
23000,Sarees,white,zari woven,ethnic motif
9803,Sarees,default,zari woven,ethnic motif
9803,Sarees,default,zari woven,ethnic motif
14054,Sarees,cream,zari woven,ethnic motif
19445,Sarees,cream,zari woven,ethnic motif
19234,Sarees,navy blue,zari woven,ethnic motif
24559,Sarees,pink,zari woven,ethnic motif
19661,Sarees,pink,zari woven,ethnic motif
19534,Sarees,yellow,zari woven,floral
25281,Sarees,multicolor,zari woven,ethnic motif
19407,Sarees,green,zari woven,ethnic motif
19480,Sarees,green,woven design,default
19399,Sarees,white,zari woven,floral
19210,Sarees,default,printed,ethnic motif
19623,Sarees,default,zari woven,floral
19167,Sarees,default,zari woven,ethnic motif
25300,Sarees,green,zari woven,elephant
25168,Sarees,default,zari woven,ethnic motif
24850,Sarees,white,zari woven,floral
19050,Sarees,default,zari woven,peacock
17152,Sarees,green,zari woven,ethnic motif
17826,Sarees,pink,default,default
17763,Sarees,cream,woven design,checked
17747,Sarees,white,zari woven,ethnic motif
17499,Sarees,default,zari woven,ethnic motif
17498,Sarees,multicolor,zari woven,floral
17225,Sarees,pink,default,default
17205,Sarees,green,zari woven,ethnic motif
17069,Sarees,default,printed,checked
17947,Sarees,white,woven design,default
17067,Sarees,default,zari woven,ethnic motif
17031,Sarees,navy blue,zari woven,ethnic motif
17008,Sarees,default,zari woven,floral
16972,Sarees,default,zari woven,default
16922,Sarees,navy blue,zari woven,peacock
16890,Sarees,green,printed,checked
16869,Sarees,default,zari woven,botanical
17924,Sarees,cream,zari woven,peacock
18010,Sarees,default,zari woven,botanical
18897,Sarees,white,woven design,ethnic motif
19710,Sarees,default,woven design,default
18820,Sarees,default,default,default
18813,Sarees,default,zari woven,ethnic motif
18758,Sarees,yellow,zari woven,peacock
18642,Sarees,green,zari woven,solid
18497,Sarees,multicolor,zari woven,ethnic motif
18436,Sarees,default,default,ethnic motif
25421,Sarees,pink,zari woven,ethnic motif
18419,Sarees,multicolor,default,default
25562,Sarees,cream,printed,default
18264,Sarees,multicolor,default,floral
