id,Category,blouse_pattern,border,border_width,occassion,ornamentation,pallu_details,transparency
24417,Sarees,same as saree,woven design,big border,daily,,same as saree,no
24429,Sarees,same as saree,zari,big border,party,,zari woven,no
24432,Sarees,same as saree,solid,small border,party,,same as saree,no
24443,Sarees,same as saree,woven design,big border,daily,,same as saree,no
24452,Sarees,default,no border,no border,party,,zari woven,no
24453,Sarees,same as border,temple border,big border,party,,zari woven,no
24464,Sarees,same as border,temple border,big border,daily,,zari woven,no
24465,Sarees,same as saree,zari,small border,traditional,,same as saree,no
24470,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
24473,Sarees,same as border,woven design,small border,traditional,,same as saree,no
24478,Sarees,same as border,temple border,big border,party,,zari woven,yes
24479,Sarees,solid,woven design,big border,daily,,zari woven,no
24484,Sarees,same as saree,woven design,,party,jacquard,woven design,no
24499,Sarees,same as saree,woven design,big border,wedding,,same as saree,no
24502,Sarees,same as saree,temple border,big border,daily,,zari woven,no
24503,Sarees,same as saree,zari,big border,traditional,,same as saree,no
24511,Sarees,same as saree,zari,big border,party,,zari woven,no
24512,Sarees,same as saree,woven design,big border,daily,,same as saree,no
24518,Sarees,default,zari,small border,traditional,,same as saree,no
24524,Sarees,same as saree,zari,big border,wedding,,same as saree,no
24539,Sarees,same as border,woven design,small border,daily,,same as saree,no
24540,Sarees,same as saree,woven design,big border,daily,,same as saree,no
24553,Sarees,default,woven design,big border,traditional,,zari woven,no
24560,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
24562,Sarees,default,default,small border,wedding,,zari woven,no
24563,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
24567,Sarees,same as saree,zari,big border,party,,zari woven,no
24569,Sarees,same as border,woven design,small border,daily,,same as saree,no
24576,Sarees,same as border,temple border,big border,party,,zari woven,yes
24590,Sarees,same as saree,zari,small border,party,,same as saree,no
24595,Sarees,same as border,woven design,small border,daily,,same as saree,no
24611,Sarees,same as saree,zari,big border,party,,zari woven,no
24620,Sarees,same as saree,zari,small border,party,,same as saree,no
24636,Sarees,default,zari,big border,traditional,,zari woven,no
24641,Sarees,default,zari,big border,traditional,,zari woven,no
24644,Sarees,same as saree,temple border,big border,daily,,zari woven,yes
24654,Sarees,default,no border,no border,party,,same as saree,no
24656,Sarees,same as border,zari,big border,party,,default,no
24658,Sarees,same as border,zari,big border,party,,default,no
24681,Sarees,same as border,woven design,small border,daily,,same as saree,no
24685,Sarees,default,zari,big border,traditional,,same as saree,no
24705,Sarees,same as border,zari,big border,party,,zari woven,no
24708,Sarees,same as saree,woven design,,party,jacquard,woven design,no
24712,Sarees,same as border,woven design,big border,party,,same as saree,no
24742,Sarees,same as saree,default,small border,,default,same as saree,no
24747,Sarees,same as saree,zari,small border,party,,zari woven,yes
24753,Sarees,same as border,zari,big border,traditional,,zari woven,no
24762,Sarees,same as border,default,big border,party,,zari woven,no
24763,Sarees,same as saree,zari,big border,party,,zari woven,no
24789,Sarees,same as saree,zari,small border,daily,,zari woven,no
24805,Sarees,same as border,zari,big border,party,tassels and latkans,,no
24814,Sarees,same as border,temple border,big border,party,,zari woven,no
24823,Sarees,default,zari,big border,traditional,,zari woven,no
24845,Sarees,same as border,temple border,big border,daily,,zari woven,no
24852,Sarees,default,no border,no border,party,,zari woven,no
24873,Sarees,same as border,zari,big border,party,,zari woven,no
24881,Sarees,same as saree,solid,big border,daily,,default,no
24882,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
24888,Sarees,same as saree,zari,small border,daily,,zari woven,no
24900,Sarees,default,zari,small border,traditional,,same as saree,no
24907,Sarees,same as border,woven design,big border,wedding,,zari woven,no
24908,Sarees,same as saree,solid,small border,traditional,,same as saree,no
24911,Sarees,default,woven design,big border,wedding,,same as saree,no
24913,Sarees,same as border,woven design,big border,daily,,same as saree,no
24923,Sarees,default,no border,no border,party,,same as saree,no
24925,Sarees,same as saree,temple border,big border,party,,zari woven,no
24928,Sarees,same as border,zari,big border,traditional,,zari woven,no
24930,Sarees,same as saree,zari,small border,daily,,zari woven,no
24935,Sarees,default,no border,no border,party,,same as saree,no
24940,Sarees,same as saree,zari,big border,party,,zari woven,yes
24942,Sarees,same as saree,woven design,big border,daily,,same as saree,no
24943,Sarees,same as saree,woven design,big border,wedding,,same as saree,no
24948,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
24954,Sarees,same as border,woven design,big border,party,,zari woven,no
24957,Sarees,default,no border,no border,party,,zari woven,no
24969,Sarees,same as border,temple border,big border,party,,zari woven,no
24979,Sarees,same as saree,woven design,big border,wedding,,same as saree,no
24995,Sarees,default,woven design,small border,traditional,,same as saree,no
24996,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
25003,Sarees,same as saree,zari,small border,traditional,,zari woven,no
25013,Sarees,same as border,temple border,big border,party,,zari woven,no
25019,Sarees,solid,zari,small border,party,,same as saree,yes
25023,Sarees,default,woven design,big border,daily,,same as saree,no
25040,Sarees,default,no border,no border,party,,zari woven,no
25055,Sarees,same as border,zari,big border,party,,zari woven,yes
25059,Sarees,same as border,zari,big border,party,,zari woven,yes
25061,Sarees,default,zari,big border,party,,zari woven,no
25063,Sarees,same as border,woven design,big border,traditional,,same as saree,no
25068,Sarees,same as border,woven design,small border,wedding,,same as saree,no
25074,Sarees,same as border,temple border,big border,party,,zari woven,yes
25076,Sarees,same as border,temple border,big border,party,,zari woven,no
25097,Sarees,same as saree,woven design,big border,wedding,,same as saree,no
25102,Sarees,default,woven design,big border,wedding,,zari woven,no
25110,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
25130,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
25136,Sarees,default,no border,no border,party,,zari woven,no
25137,Sarees,same as border,zari,big border,traditional,,zari woven,no
25138,Sarees,same as border,woven design,small border,daily,,same as saree,no
25144,Sarees,same as saree,no border,no border,party,,zari woven,no
25148,Sarees,same as saree,woven design,,party,jacquard,woven design,no
25153,Sarees,default,no border,no border,party,,same as saree,no
25155,Sarees,same as border,no border,no border,party,tassels and latkans,,no
25162,Sarees,default,zari,big border,traditional,,zari woven,no
25173,Sarees,same as border,zari,big border,party,,zari woven,yes
25178,Sarees,default,zari,big border,traditional,,zari woven,no
25183,Sarees,default,no border,no border,party,,same as saree,no
25194,Sarees,default,no border,no border,party,,zari woven,no
25220,Sarees,default,zari,big border,traditional,,zari woven,no
25221,Sarees,same as border,zari,small border,traditional,,zari woven,no
25223,Sarees,same as border,zari,small border,daily,,woven design,no
25224,Sarees,default,zari,small border,traditional,,same as saree,no
25227,Sarees,same as saree,temple border,big border,daily,,zari woven,no
25236,Sarees,same as border,woven design,small border,traditional,,same as saree,no
25245,Sarees,same as border,default,big border,traditional,,same as saree,no
25246,Sarees,same as border,zari,big border,party,,zari woven,no
25253,Sarees,default,default,big border,daily,,same as saree,no
25262,Sarees,default,zari,big border,traditional,,zari woven,no
25268,Sarees,same as saree,zari,big border,party,,zari woven,no
25275,Sarees,same as border,woven design,big border,traditional,,same as saree,no
25276,Sarees,same as border,temple border,big border,party,,zari woven,yes
25307,Sarees,same as border,temple border,big border,daily,,zari woven,no
25310,Sarees,same as border,zari,big border,party,,zari woven,yes
25313,Sarees,same as saree,default,big border,traditional,,default,no
25322,Sarees,same as saree,temple border,big border,party,,zari woven,no
25336,Sarees,same as border,zari,big border,party,,zari woven,yes
25339,Sarees,solid,zari,big border,daily,,zari woven,no
25342,Sarees,default,no border,no border,party,,zari woven,no
25352,Sarees,same as saree,woven design,small border,traditional,,same as saree,no
25355,Sarees,same as border,temple border,big border,party,,zari woven,no
25366,Sarees,same as saree,zari,big border,traditional,,same as saree,no
25372,Sarees,default,zari,small border,daily,,same as saree,no
25375,Sarees,same as border,zari,big border,party,,zari woven,yes
25383,Sarees,same as border,zari,big border,party,,zari woven,yes
25386,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
25393,Sarees,default,zari,big border,traditional,,default,no
25399,Sarees,same as border,zari,small border,traditional,,zari woven,no
25406,Sarees,same as saree,zari,big border,traditional,,same as saree,no
25415,Sarees,same as border,zari,big border,party,,zari woven,no
25419,Sarees,default,zari,big border,traditional,,zari woven,no
25442,Sarees,same as border,zari,big border,daily,,zari woven,no
25445,Sarees,same as saree,woven design,,party,jacquard,woven design,no
25454,Sarees,default,no border,no border,party,,zari woven,no
25462,Sarees,same as saree,solid,big border,traditional,,same as saree,no
25470,Sarees,default,no border,no border,party,,zari woven,no
25471,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
25476,Sarees,same as saree,woven design,big border,traditional,,same as saree,no
25478,Sarees,same as border,zari,small border,daily,,same as saree,no
25479,Sarees,same as saree,woven design,big border,daily,,same as saree,no
25488,Sarees,same as border,woven design,big border,traditional,,same as saree,no
25498,Sarees,same as border,zari,big border,party,,zari woven,yes
25508,Sarees,same as border,temple border,big border,party,,zari woven,no
25509,Sarees,same as saree,default,big border,traditional,,same as saree,no
25510,Sarees,same as saree,temple border,big border,party,,zari woven,no
25531,Sarees,default,no border,no border,party,,same as saree,no
25539,Sarees,same as border,zari,big border,daily,,zari woven,no
25547,Sarees,same as border,zari,big border,traditional,,zari woven,no
25556,Sarees,same as border,zari,small border,party,,zari woven,no
25582,Sarees,same as border,temple border,big border,party,,zari woven,no
25583,Sarees,same as border,zari,big border,party,,zari woven,yes
