id,Category,neck_collar,occassion,surface_styling
68248,Women Tops & Tunics,round neck,casual,
68253,Women Tops & Tunics,round neck,casual,
68257,Women Tops & Tunics,round neck,casual,
68258,Women Tops & Tunics,round neck,casual,
68269,Women Tops & Tunics,round neck,casual,
68271,Women Tops & Tunics,square neck,casual,
68274,Women Tops & Tunics,square neck,casual,
68275,Women Tops & Tunics,default,casual,
68277,Women Tops & Tunics,round neck,casual,
68280,Women Tops & Tunics,square neck,party,
68282,Women Tops & Tunics,round neck,casual,
68283,Women Tops & Tunics,round neck,casual,
68288,Women Tops & Tunics,round neck,casual,
68300,Women Tops & Tunics,stylised,casual,
68301,Women Tops & Tunics,round neck,casual,
68306,Women Tops & Tunics,round neck,casual,
68324,Women Tops & Tunics,stylised,casual,
68330,Women Tops & Tunics,round neck,casual,
68333,Women Tops & Tunics,round neck,casual,
68336,Women Tops & Tunics,round neck,casual,
68339,Women Tops & Tunics,round neck,casual,
68347,Women Tops & Tunics,round neck,casual,
68350,Women Tops & Tunics,round neck,casual,
68358,Women Tops & Tunics,round neck,casual,
68359,Women Tops & Tunics,default,party,
68363,Women Tops & Tunics,round neck,casual,
68370,Women Tops & Tunics,v-neck,casual,
68385,Women Tops & Tunics,round neck,casual,
68386,Women Tops & Tunics,sweetheart neck,casual,
68390,Women Tops & Tunics,square neck,casual,
68395,Women Tops & Tunics,default,casual,
68397,Women Tops & Tunics,round neck,casual,
68398,Women Tops & Tunics,round neck,casual,
68406,Women Tops & Tunics,high,casual,
68409,Women Tops & Tunics,round neck,casual,
68422,Women Tops & Tunics,round neck,casual,
68424,Women Tops & Tunics,round neck,casual,
68445,Women Tops & Tunics,default,casual,
68475,Women Tops & Tunics,round neck,casual,
68476,Women Tops & Tunics,round neck,casual,
68477,Women Tops & Tunics,round neck,casual,
68481,Women Tops & Tunics,v-neck,casual,
68482,Women Tops & Tunics,stylised,casual,
68484,Women Tops & Tunics,v-neck,casual,
68491,Women Tops & Tunics,round neck,casual,
68496,Women Tops & Tunics,round neck,casual,
68498,Women Tops & Tunics,round neck,party,
68502,Women Tops & Tunics,round neck,casual,
68505,Women Tops & Tunics,high,casual,
68513,Women Tops & Tunics,round neck,casual,
68517,Women Tops & Tunics,round neck,casual,
68522,Women Tops & Tunics,round neck,casual,
68524,Women Tops & Tunics,stylised,casual,
68528,Women Tops & Tunics,round neck,casual,
68530,Women Tops & Tunics,high,casual,
68536,Women Tops & Tunics,round neck,casual,
68540,Women Tops & Tunics,round neck,casual,
68547,Women Tops & Tunics,default,casual,
68550,Women Tops & Tunics,round neck,casual,
68552,Women Tops & Tunics,high,casual,
68555,Women Tops & Tunics,round neck,casual,
68561,Women Tops & Tunics,round neck,casual,
68574,Women Tops & Tunics,round neck,casual,
68588,Women Tops & Tunics,stylised,casual,
68593,Women Tops & Tunics,high,casual,
68607,Women Tops & Tunics,round neck,casual,
68612,Women Tops & Tunics,v-neck,casual,
68616,Women Tops & Tunics,round neck,casual,
68622,Women Tops & Tunics,round neck,,applique
68625,Women Tops & Tunics,round neck,casual,
68629,Women Tops & Tunics,sweetheart neck,casual,
68631,Women Tops & Tunics,round neck,casual,
68632,Women Tops & Tunics,v-neck,casual,
68635,Women Tops & Tunics,round neck,casual,
68636,Women Tops & Tunics,v-neck,casual,
68639,Women Tops & Tunics,round neck,casual,
68640,Women Tops & Tunics,round neck,casual,
68641,Women Tops & Tunics,stylised,casual,
68642,Women Tops & Tunics,high,casual,
68651,Women Tops & Tunics,round neck,casual,
68655,Women Tops & Tunics,stylised,casual,
68663,Women Tops & Tunics,high,casual,
68666,Women Tops & Tunics,round neck,casual,
68672,Women Tops & Tunics,round neck,casual,
68674,Women Tops & Tunics,square neck,casual,
68679,Women Tops & Tunics,round neck,casual,
68681,Women Tops & Tunics,round neck,casual,
68682,Women Tops & Tunics,round neck,casual,
68690,Women Tops & Tunics,round neck,casual,
68696,Women Tops & Tunics,stylised,casual,
68698,Women Tops & Tunics,round neck,casual,
68704,Women Tops & Tunics,v-neck,casual,
68711,Women Tops & Tunics,round neck,casual,
68718,Women Tops & Tunics,round neck,casual,
68732,Women Tops & Tunics,round neck,casual,
68735,Women Tops & Tunics,round neck,casual,
68739,Women Tops & Tunics,round neck,casual,
68744,Women Tops & Tunics,round neck,casual,
68745,Women Tops & Tunics,round neck,casual,
68752,Women Tops & Tunics,default,casual,
68762,Women Tops & Tunics,round neck,casual,
68770,Women Tops & Tunics,round neck,casual,
68771,Women Tops & Tunics,round neck,casual,
68777,Women Tops & Tunics,round neck,casual,
68779,Women Tops & Tunics,round neck,casual,
68788,Women Tops & Tunics,default,casual,
68798,Women Tops & Tunics,square neck,casual,
68802,Women Tops & Tunics,round neck,casual,
68809,Women Tops & Tunics,stylised,casual,
68812,Women Tops & Tunics,round neck,,waist tie-ups
68813,Women Tops & Tunics,round neck,casual,
68814,Women Tops & Tunics,round neck,casual,
68820,Women Tops & Tunics,round neck,casual,
68823,Women Tops & Tunics,round neck,casual,
68830,Women Tops & Tunics,default,casual,
68831,Women Tops & Tunics,round neck,casual,
68836,Women Tops & Tunics,square neck,casual,
68847,Women Tops & Tunics,round neck,casual,
68862,Women Tops & Tunics,sweetheart neck,casual,
68866,Women Tops & Tunics,round neck,casual,
68868,Women Tops & Tunics,round neck,party,
68869,Women Tops & Tunics,round neck,casual,
68886,Women Tops & Tunics,round neck,casual,
68890,Women Tops & Tunics,default,casual,
68891,Women Tops & Tunics,high,casual,
68894,Women Tops & Tunics,round neck,casual,
68898,Women Tops & Tunics,round neck,casual,
68907,Women Tops & Tunics,round neck,casual,
68916,Women Tops & Tunics,round neck,casual,
68919,Women Tops & Tunics,round neck,casual,
68920,Women Tops & Tunics,round neck,casual,
68927,Women Tops & Tunics,round neck,casual,
68929,Women Tops & Tunics,round neck,casual,
68938,Women Tops & Tunics,high,casual,
68947,Women Tops & Tunics,stylised,casual,
68954,Women Tops & Tunics,round neck,party,
68958,Women Tops & Tunics,round neck,casual,
68961,Women Tops & Tunics,round neck,,applique
68964,Women Tops & Tunics,round neck,casual,
68965,Women Tops & Tunics,round neck,casual,
68967,Women Tops & Tunics,stylised,casual,
68968,Women Tops & Tunics,high,casual,
68969,Women Tops & Tunics,round neck,casual,
68970,Women Tops & Tunics,round neck,casual,
68980,Women Tops & Tunics,high,casual,
68984,Women Tops & Tunics,round neck,casual,
68986,Women Tops & Tunics,high,casual,
68992,Women Tops & Tunics,default,casual,
68994,Women Tops & Tunics,high,casual,
68995,Women Tops & Tunics,round neck,casual,
69000,Women Tops & Tunics,round neck,casual,
69018,Women Tops & Tunics,stylised,casual,
69020,Women Tops & Tunics,round neck,party,
69026,Women Tops & Tunics,round neck,,applique
69027,Women Tops & Tunics,round neck,casual,
69031,Women Tops & Tunics,round neck,casual,
69032,Women Tops & Tunics,round neck,casual,
69038,Women Tops & Tunics,round neck,casual,
69048,Women Tops & Tunics,round neck,casual,
69049,Women Tops & Tunics,stylised,casual,
69051,Women Tops & Tunics,round neck,casual,
69057,Women Tops & Tunics,high,casual,
69064,Women Tops & Tunics,round neck,casual,
69065,Women Tops & Tunics,round neck,casual,
69079,Women Tops & Tunics,default,casual,
69089,Women Tops & Tunics,high,casual,
69094,Women Tops & Tunics,sweetheart neck,casual,
69095,Women Tops & Tunics,high,casual,
69099,Women Tops & Tunics,high,casual,
69126,Women Tops & Tunics,round neck,casual,
69137,Women Tops & Tunics,v-neck,casual,
69139,Women Tops & Tunics,default,casual,
69140,Women Tops & Tunics,round neck,casual,
69143,Women Tops & Tunics,high,casual,
69144,Women Tops & Tunics,high,casual,
69146,Women Tops & Tunics,round neck,casual,
69152,Women Tops & Tunics,round neck,casual,
69153,Women Tops & Tunics,high,casual,
69155,Women Tops & Tunics,round neck,casual,
69157,Women Tops & Tunics,round neck,casual,
69158,Women Tops & Tunics,high,casual,
69163,Women Tops & Tunics,round neck,casual,
69166,Women Tops & Tunics,high,casual,
69169,Women Tops & Tunics,default,casual,
69180,Women Tops & Tunics,round neck,casual,
69182,Women Tops & Tunics,default,casual,
69189,Women Tops & Tunics,,casual,ruffles
69190,Women Tops & Tunics,round neck,casual,
69192,Women Tops & Tunics,round neck,casual,
69193,Women Tops & Tunics,round neck,casual,
69199,Women Tops & Tunics,default,casual,
69201,Women Tops & Tunics,round neck,casual,
69205,Women Tops & Tunics,sweetheart neck,casual,
69222,Women Tops & Tunics,round neck,casual,
69224,Women Tops & Tunics,high,casual,
69229,Women Tops & Tunics,high,casual,
69233,Women Tops & Tunics,default,casual,
69234,Women Tops & Tunics,round neck,casual,
69237,Women Tops & Tunics,round neck,casual,
69238,Women Tops & Tunics,round neck,casual,
69245,Women Tops & Tunics,round neck,casual,
69246,Women Tops & Tunics,round neck,casual,
69253,Women Tops & Tunics,round neck,casual,
69258,Women Tops & Tunics,square neck,casual,
69261,Women Tops & Tunics,stylised,casual,
69263,Women Tops & Tunics,high,casual,
69269,Women Tops & Tunics,sweetheart neck,casual,
69275,Women Tops & Tunics,default,casual,
69277,Women Tops & Tunics,round neck,casual,
69278,Women Tops & Tunics,round neck,casual,
69292,Women Tops & Tunics,high,casual,
69293,Women Tops & Tunics,v-neck,casual,
69298,Women Tops & Tunics,round neck,casual,
69299,Women Tops & Tunics,round neck,casual,
69302,Women Tops & Tunics,round neck,casual,
69303,Women Tops & Tunics,high,casual,
69311,Women Tops & Tunics,default,casual,
69313,Women Tops & Tunics,high,casual,
69314,Women Tops & Tunics,default,casual,
69318,Women Tops & Tunics,round neck,casual,
69319,Women Tops & Tunics,round neck,casual,
69321,Women Tops & Tunics,high,casual,
69322,Women Tops & Tunics,round neck,casual,
69324,Women Tops & Tunics,default,casual,
69325,Women Tops & Tunics,round neck,casual,
69328,Women Tops & Tunics,round neck,casual,
69331,Women Tops & Tunics,high,casual,
69342,Women Tops & Tunics,stylised,casual,
69343,Women Tops & Tunics,round neck,casual,
69345,Women Tops & Tunics,round neck,casual,
69347,Women Tops & Tunics,round neck,party,
69349,Women Tops & Tunics,round neck,casual,
69356,Women Tops & Tunics,round neck,casual,
69360,Women Tops & Tunics,default,casual,
69363,Women Tops & Tunics,round neck,casual,
69371,Women Tops & Tunics,round neck,casual,
69374,Women Tops & Tunics,round neck,casual,
69377,Women Tops & Tunics,high,casual,
69378,Women Tops & Tunics,round neck,casual,
69385,Women Tops & Tunics,round neck,casual,
69387,Women Tops & Tunics,high,casual,
69390,Women Tops & Tunics,round neck,casual,
69392,Women Tops & Tunics,round neck,casual,
69394,Women Tops & Tunics,square neck,casual,
69396,Women Tops & Tunics,round neck,casual,
69399,Women Tops & Tunics,round neck,casual,
69402,Women Tops & Tunics,round neck,casual,
69405,Women Tops & Tunics,default,casual,
69409,Women Tops & Tunics,round neck,casual,
69412,Women Tops & Tunics,round neck,casual,
69417,Women Tops & Tunics,round neck,casual,
69419,Women Tops & Tunics,round neck,casual,
69420,Women Tops & Tunics,round neck,casual,
69427,Women Tops & Tunics,round neck,casual,
69429,Women Tops & Tunics,v-neck,party,
69430,Women Tops & Tunics,sweetheart neck,casual,
69433,Women Tops & Tunics,round neck,casual,
69434,Women Tops & Tunics,round neck,casual,
69435,Women Tops & Tunics,high,casual,
69442,Women Tops & Tunics,round neck,casual,
69451,Women Tops & Tunics,default,casual,
69453,Women Tops & Tunics,round neck,casual,
69455,Women Tops & Tunics,round neck,casual,
69456,Women Tops & Tunics,round neck,casual,
69457,Women Tops & Tunics,round neck,casual,
69459,Women Tops & Tunics,round neck,casual,
69465,Women Tops & Tunics,round neck,casual,
69470,Women Tops & Tunics,round neck,casual,
69474,Women Tops & Tunics,round neck,casual,
69499,Women Tops & Tunics,stylised,casual,
69500,Women Tops & Tunics,sweetheart neck,casual,
69501,Women Tops & Tunics,round neck,casual,
69509,Women Tops & Tunics,sweetheart neck,casual,
69513,Women Tops & Tunics,round neck,,waist tie-ups
69518,Women Tops & Tunics,round neck,casual,
69521,Women Tops & Tunics,round neck,casual,
69523,Women Tops & Tunics,round neck,casual,
69528,Women Tops & Tunics,round neck,casual,
69531,Women Tops & Tunics,round neck,casual,
69532,Women Tops & Tunics,round neck,casual,
69533,Women Tops & Tunics,round neck,casual,
69537,Women Tops & Tunics,high,casual,
69551,Women Tops & Tunics,round neck,casual,
69554,Women Tops & Tunics,default,casual,
69555,Women Tops & Tunics,round neck,casual,
69559,Women Tops & Tunics,round neck,casual,
69569,Women Tops & Tunics,stylised,casual,
69570,Women Tops & Tunics,high,casual,
69582,Women Tops & Tunics,round neck,casual,
69584,Women Tops & Tunics,round neck,casual,
69597,Women Tops & Tunics,stylised,casual,
69603,Women Tops & Tunics,round neck,casual,
69609,Women Tops & Tunics,round neck,casual,
69610,Women Tops & Tunics,square neck,casual,
69612,Women Tops & Tunics,round neck,casual,
69615,Women Tops & Tunics,high,casual,
69621,Women Tops & Tunics,round neck,casual,
69622,Women Tops & Tunics,round neck,casual,
69624,Women Tops & Tunics,round neck,casual,
69626,Women Tops & Tunics,stylised,casual,
69627,Women Tops & Tunics,round neck,casual,
69637,Women Tops & Tunics,v-neck,casual,
69638,Women Tops & Tunics,round neck,casual,
69646,Women Tops & Tunics,round neck,casual,
69648,Women Tops & Tunics,stylised,casual,
69650,Women Tops & Tunics,round neck,casual,
69651,Women Tops & Tunics,square neck,casual,
69653,Women Tops & Tunics,round neck,casual,
69655,Women Tops & Tunics,round neck,casual,
69657,Women Tops & Tunics,v-neck,casual,
69662,Women Tops & Tunics,default,casual,
69663,Women Tops & Tunics,round neck,casual,
69669,Women Tops & Tunics,round neck,casual,
69670,Women Tops & Tunics,high,casual,
69678,Women Tops & Tunics,stylised,casual,
69683,Women Tops & Tunics,default,casual,
69690,Women Tops & Tunics,round neck,casual,
69692,Women Tops & Tunics,round neck,casual,
69693,Women Tops & Tunics,high,casual,
69710,Women Tops & Tunics,default,casual,
69711,Women Tops & Tunics,high,casual,
69716,Women Tops & Tunics,round neck,casual,
69728,Women Tops & Tunics,round neck,casual,
69731,Women Tops & Tunics,round neck,casual,
69735,Women Tops & Tunics,high,casual,
69737,Women Tops & Tunics,sweetheart neck,casual,
69738,Women Tops & Tunics,round neck,casual,
69741,Women Tops & Tunics,round neck,casual,
69746,Women Tops & Tunics,high,casual,
69750,Women Tops & Tunics,round neck,casual,
69752,Women Tops & Tunics,high,casual,
69753,Women Tops & Tunics,round neck,casual,
69756,Women Tops & Tunics,round neck,casual,
69758,Women Tops & Tunics,round neck,casual,
69761,Women Tops & Tunics,high,casual,
69766,Women Tops & Tunics,default,casual,
69770,Women Tops & Tunics,round neck,casual,
69791,Women Tops & Tunics,round neck,casual,
69794,Women Tops & Tunics,round neck,casual,
69799,Women Tops & Tunics,round neck,casual,
69801,Women Tops & Tunics,round neck,casual,
69803,Women Tops & Tunics,default,casual,
69814,Women Tops & Tunics,round neck,casual,
69825,Women Tops & Tunics,round neck,casual,
69828,Women Tops & Tunics,round neck,casual,
69831,Women Tops & Tunics,round neck,casual,
69842,Women Tops & Tunics,round neck,casual,
69843,Women Tops & Tunics,default,casual,
69845,Women Tops & Tunics,round neck,,applique
69848,Women Tops & Tunics,round neck,casual,
69856,Women Tops & Tunics,default,casual,
69858,Women Tops & Tunics,high,casual,
69861,Women Tops & Tunics,sweetheart neck,casual,
69863,Women Tops & Tunics,round neck,casual,
69865,Women Tops & Tunics,default,casual,
69871,Women Tops & Tunics,round neck,casual,
69873,Women Tops & Tunics,round neck,casual,
69876,Women Tops & Tunics,v-neck,casual,
69877,Women Tops & Tunics,round neck,casual,
69879,Women Tops & Tunics,round neck,casual,
69881,Women Tops & Tunics,v-neck,casual,
69883,Women Tops & Tunics,round neck,casual,
69885,Women Tops & Tunics,round neck,casual,
69900,Women Tops & Tunics,round neck,casual,
69902,Women Tops & Tunics,round neck,casual,
69904,Women Tops & Tunics,sweetheart neck,casual,
69910,Women Tops & Tunics,v-neck,casual,
69919,Women Tops & Tunics,v-neck,casual,
69928,Women Tops & Tunics,stylised,casual,
69932,Women Tops & Tunics,high,casual,
69938,Women Tops & Tunics,default,casual,
69944,Women Tops & Tunics,round neck,casual,
69945,Women Tops & Tunics,v-neck,casual,
69946,Women Tops & Tunics,round neck,casual,
69947,Women Tops & Tunics,round neck,casual,
69949,Women Tops & Tunics,round neck,casual,
69950,Women Tops & Tunics,round neck,casual,
69955,Women Tops & Tunics,sweetheart neck,casual,
69961,Women Tops & Tunics,round neck,casual,
69964,Women Tops & Tunics,high,casual,
69966,Women Tops & Tunics,stylised,casual,
69967,Women Tops & Tunics,round neck,casual,
